Date Time, Water Level, I, L 
2001-10-09 00:00,175.722,0,0
2001-10-10 00:00,175.727,0,0
2001-10-11 00:00,175.817,0,0
2001-10-12 00:00,175.791,0,0
2001-10-13 00:00,175.762,0,0
2001-10-14 00:00,175.750,0,0
2001-10-15 00:00,175.863,0,0
2001-10-16 00:00,176.042,0,0
2001-10-17 00:00,176.062,0,0
2001-10-18 00:00,175.834,0,0
2001-10-19 00:00,175.857,0,0
2001-10-20 00:00,175.867,0,0
2001-10-21 00:00,175.890,0,0
2001-10-22 00:00,175.878,0,0
2001-10-23 00:00,175.802,0,0
2001-10-24 00:00,175.847,0,0
2001-10-25 00:00,175.768,0,0
2001-10-26 00:00,176.053,0,0
2001-10-27 00:00,176.051,0,0
2001-10-28 00:00,175.847,0,0
2001-10-29 00:00,175.936,0,0
2001-10-30 00:00,175.885,0,0
2001-10-31 00:00,175.764,0,0
2001-11-01 00:00,175.812,0,0
2001-11-02 00:00,175.890,0,0
2001-11-03 00:00,175.918,0,0
2001-11-04 00:00,175.959,0,0
2001-11-05 00:00,175.944,0,0
2001-11-06 00:00,175.856,0,0
2001-11-07 00:00,175.905,0,0
2001-11-08 00:00,175.906,0,0
2001-11-09 00:00,175.917,0,0
2001-11-10 00:00,175.948,0,0
2001-11-11 00:00,175.904,0,0
2001-11-12 00:00,175.875,0,0
2001-11-13 00:00,175.802,0,0
2001-11-14 00:00,175.864,0,0
2001-11-15 00:00,175.824,0,0
2001-11-16 00:00,175.917,0,0
2001-11-17 00:00,175.827,0,0
2001-11-18 00:00,175.821,0,0
2001-11-19 00:00,175.887,0,0
2001-11-20 00:00,175.918,0,0
2001-11-21 00:00,175.832,0,0
2001-11-22 00:00,175.816,0,0
2001-11-23 00:00,175.779,0,0
2001-11-24 00:00,175.755,0,0
2001-11-25 00:00,175.736,0,0
2001-11-26 00:00,175.881,0,0
2001-11-27 00:00,175.829,0,0
2001-11-28 00:00,175.842,0,0
2001-11-29 00:00,175.859,0,0
2001-11-30 00:00,175.820,0,0
2001-12-01 00:00,175.853,0,0
2001-12-02 00:00,175.893,0,0
2001-12-03 00:00,175.851,0,0
2001-12-04 00:00,175.845,0,0
2001-12-05 00:00,175.814,0,0
2001-12-06 00:00,175.914,0,0
2001-12-07 00:00,175.957,0,0
2001-12-08 00:00,175.874,0,0
2001-12-09 00:00,175.898,0,0
2001-12-10 00:00,175.859,0,0
2001-12-11 00:00,175.886,0,0
2001-12-12 00:00,175.802,0,0
2001-12-13 00:00,175.867,0,0
2001-12-14 00:00,175.939,0,0
2001-12-15 00:00,175.872,0,0
2001-12-16 00:00,175.815,0,0
2001-12-17 00:00,175.873,0,0
2001-12-18 00:00,175.940,0,0
2001-12-19 00:00,175.893,0,0
2001-12-20 00:00,175.961,0,0
2001-12-21 00:00,175.954,0,0
2001-12-22 00:00,175.754,0,0
2001-12-23 00:00,175.743,0,0
2001-12-24 00:00,175.822,0,0
2001-12-25 00:00,175.872,0,0
2001-12-26 00:00,175.821,0,0
2001-12-27 00:00,175.842,0,0
2001-12-28 00:00,175.857,0,0
2001-12-29 00:00,175.861,0,0
2001-12-30 00:00,175.896,0,0
2001-12-31 00:00,175.928,0,0
2002-01-01 00:00,175.903,0,0
2002-01-02 00:00,175.865,0,0
2002-01-03 00:00,175.906,0,0
2002-01-04 00:00,175.835,0,0
2002-01-05 00:00,175.816,0,0
2002-01-06 00:00,175.909,0,0
2002-01-07 00:00,175.880,0,0
2002-01-08 00:00,175.784,0,0
2002-01-09 00:00,175.811,0,0
2002-01-10 00:00,175.829,0,0
2002-01-11 00:00,175.836,0,0
2002-01-12 00:00,175.789,0,0
2002-01-13 00:00,175.880,0,0
2002-01-14 00:00,175.763,0,0
2002-01-15 00:00,175.788,0,0
2002-01-16 00:00,175.794,0,0
2002-01-17 00:00,175.811,0,0
2002-01-18 00:00,175.867,0,0
2002-01-19 00:00,175.788,0,0
2002-01-20 00:00,175.804,0,0
2002-01-21 00:00,175.772,0,0
2002-01-22 00:00,175.729,0,0
2002-01-23 00:00,175.761,0,0
2002-01-24 00:00,175.839,0,0
2002-01-25 00:00,175.746,0,0
2002-01-26 00:00,175.795,0,0
2002-01-27 00:00,175.720,0,0
2002-01-28 00:00,175.789,0,0
2002-01-29 00:00,175.812,0,0
2002-01-30 00:00,175.817,0,0
2002-01-31 00:00,175.812,0,0
2002-02-01 00:00,175.758,0,0
2002-02-02 00:00,175.797,0,0
2002-02-03 00:00,175.808,0,0
2002-02-04 00:00,176.001,0,0
2002-02-05 00:00,175.830,0,0
2002-02-06 00:00,175.786,0,0
2002-02-07 00:00,175.794,0,0
2002-02-08 00:00,175.796,0,0
2002-02-09 00:00,175.729,0,0
2002-02-10 00:00,175.836,0,0
2002-02-11 00:00,175.736,0,0
2002-02-12 00:00,175.839,0,0
2002-02-13 00:00,175.839,0,0
2002-02-14 00:00,175.709,0,0
2002-02-15 00:00,175.762,0,0
2002-02-16 00:00,175.794,0,0
2002-02-17 00:00,175.850,0,0
2002-02-18 00:00,175.687,0,0
2002-02-19 00:00,175.713,0,0
2002-02-20 00:00,175.681,0,0
2002-02-21 00:00,175.795,0,0
2002-02-22 00:00,175.859,0,0
2002-02-23 00:00,175.773,0,0
2002-02-24 00:00,175.723,0,0
2002-02-25 00:00,175.764,0,0
2002-02-26 00:00,175.830,0,0
2002-02-27 00:00,175.865,0,1
2002-02-28 00:00,175.721,0,1
2002-03-01 00:00,175.821,0,0
2002-03-02 00:00,175.746,0,0
2002-03-03 00:00,175.804,0,0
2002-03-04 00:00,175.853,0,0
2002-03-05 00:00,175.824,0,0
2002-03-06 00:00,175.844,0,0
2002-03-07 00:00,175.835,0,0
2002-03-08 00:00,175.728,0,0
2002-03-09 00:00,175.638,0,0
2002-03-10 00:00,175.923,0,0
2002-03-11 00:00,175.900,0,0
2002-03-12 00:00,175.844,0,0
2002-03-13 00:00,175.832,0,0
2002-03-14 00:00,175.890,0,0
2002-03-15 00:00,175.804,0,0
2002-03-16 00:00,175.910,0,0
2002-03-17 00:00,175.840,0,0
2002-03-18 00:00,175.825,0,0
2002-03-19 00:00,175.848,0,0
2002-03-20 00:00,175.839,0,0
2002-03-21 00:00,175.968,0,0
2002-03-22 00:00,175.928,0,0
2002-03-23 00:00,175.924,0,0
2002-03-24 00:00,175.936,0,0
2002-03-25 00:00,175.873,0,0
2002-03-26 00:00,175.877,0,0
2002-03-27 00:00,175.864,0,0
2002-03-28 00:00,175.806,0,0
2002-03-29 00:00,175.805,0,0
2002-03-30 00:00,175.824,0,0
2002-03-31 00:00,175.848,0,0
2002-04-01 00:00,175.869,0,0
2002-04-02 00:00,175.928,0,0
2002-04-03 00:00,175.964,0,0
2002-04-04 00:00,175.979,0,0
2002-04-05 00:00,175.952,0,0
2002-04-06 00:00,175.948,0,0
2002-04-07 00:00,175.835,0,0
2002-04-08 00:00,175.897,0,0
2002-04-09 00:00,175.936,0,0
2002-04-10 00:00,175.899,0,0
2002-04-11 00:00,175.826,0,0
2002-04-12 00:00,175.847,0,0
2002-04-13 00:00,175.922,0,0
2002-04-14 00:00,175.871,0,0
2002-04-15 00:00,175.875,0,0
2002-04-16 00:00,175.872,0,0
2002-04-17 00:00,175.900,0,0
2002-04-18 00:00,175.891,0,0
2002-04-19 00:00,175.934,0,0
2002-04-20 00:00,175.998,0,0
2002-04-21 00:00,175.966,0,0
2002-04-22 00:00,175.947,0,0
2002-04-23 00:00,175.964,0,0
2002-04-24 00:00,175.874,0,0
2002-04-25 00:00,175.959,0,0
2002-04-26 00:00,175.998,0,0
2002-04-27 00:00,175.952,0,0
2002-04-28 00:00,175.938,0,0
2002-04-29 00:00,175.953,0,0
2002-04-30 00:00,175.995,0,0
2002-05-01 00:00,175.995,0,0
2002-05-02 00:00,175.998,0,0
2002-05-03 00:00,176.035,0,0
2002-05-04 00:00,175.982,0,0
2002-05-05 00:00,175.989,0,0
2002-05-06 00:00,175.951,0,0
2002-05-07 00:00,176.011,0,0
2002-05-08 00:00,175.993,0,0
2002-05-09 00:00,175.923,0,0
2002-05-10 00:00,176.055,0,0
2002-05-11 00:00,176.050,0,0
2002-05-12 00:00,176.023,0,0
2002-05-13 00:00,176.076,0,0
2002-05-14 00:00,176.123,0,0
2002-05-15 00:00,176.053,0,0
2002-05-16 00:00,176.054,0,0
2002-05-17 00:00,176.139,0,0
2002-05-18 00:00,176.097,0,0
2002-05-19 00:00,176.092,0,0
2002-05-20 00:00,176.077,0,0
2002-05-21 00:00,176.065,0,0
2002-05-22 00:00,176.037,0,0
2002-05-23 00:00,176.007,0,0
2002-05-24 00:00,176.118,0,0
2002-05-25 00:00,176.036,0,0
2002-05-26 00:00,176.034,0,0
2002-05-27 00:00,176.052,0,0
2002-05-28 00:00,176.043,0,0
2002-05-29 00:00,176.029,0,0
2002-05-30 00:00,176.030,0,0
2002-05-31 00:00,176.034,0,0
2002-06-01 00:00,176.076,0,0
2002-06-02 00:00,176.082,0,0
2002-06-03 00:00,176.042,0,0
2002-06-04 00:00,176.044,0,0
2002-06-05 00:00,176.071,0,0
2002-06-06 00:00,176.115,0,0
2002-06-07 00:00,176.074,0,0
2002-06-08 00:00,176.108,0,0
2002-06-09 00:00,176.104,0,0
2002-06-10 00:00,176.045,0,0
2002-06-11 00:00,176.081,0,0
2002-06-12 00:00,176.112,0,0
2002-06-13 00:00,176.105,0,0
2002-06-14 00:00,176.100,0,0
2002-06-15 00:00,176.101,0,0
2002-06-16 00:00,176.167,0,0
2002-06-17 00:00,176.162,0,0
2002-06-18 00:00,176.136,0,0
2002-06-19 00:00,176.110,0,0
2002-06-20 00:00,176.099,0,0
2002-06-21 00:00,176.134,0,0
2002-06-22 00:00,176.119,0,0
2002-06-23 00:00,176.132,0,0
2002-06-24 00:00,176.143,0,0
2002-06-25 00:00,176.129,0,0
2002-06-26 00:00,176.152,0,0
2002-06-27 00:00,176.182,0,0
2002-06-28 00:00,176.179,0,0
2002-06-29 00:00,176.163,0,0
2002-06-30 00:00,176.151,0,0
2002-07-01 00:00,176.164,0,0
2002-07-02 00:00,176.172,0,0
2002-07-03 00:00,176.174,0,0
2002-07-04 00:00,176.223,0,0
2002-07-05 00:00,176.222,0,0
2002-07-06 00:00,176.203,0,0
2002-07-07 00:00,176.183,0,0
2002-07-08 00:00,176.172,0,0
2002-07-09 00:00,176.220,0,0
2002-07-10 00:00,176.224,0,0
2002-07-11 00:00,176.207,0,0
2002-07-12 00:00,176.187,0,0
2002-07-13 00:00,176.185,0,0
2002-07-14 00:00,176.183,0,0
2002-07-15 00:00,176.197,0,0
2002-07-16 00:00,176.183,0,0
2002-07-17 00:00,176.172,0,0
2002-07-18 00:00,176.204,0,0
2002-07-19 00:00,176.191,0,0
2002-07-20 00:00,176.175,0,0
2002-07-21 00:00,176.110,0,0
2002-07-22 00:00,176.156,0,0
2002-07-23 00:00,176.249,0,0
2002-07-24 00:00,176.196,0,0
2002-07-25 00:00,176.159,0,0
2002-07-26 00:00,176.135,0,0
2002-07-27 00:00,176.145,0,0
2002-07-28 00:00,176.132,0,0
2002-07-29 00:00,176.161,0,0
2002-07-30 00:00,176.172,0,0
2002-07-31 00:00,176.187,0,0
2002-08-01 00:00,176.150,0,0
2002-08-02 00:00,176.219,0,0
2002-08-03 00:00,176.189,0,0
2002-08-04 00:00,176.166,0,0
2002-08-05 00:00,176.260,0,0
2002-08-06 00:00,176.236,0,0
2002-08-07 00:00,176.209,0,0
2002-08-08 00:00,176.187,0,0
2002-08-09 00:00,176.157,0,0
2002-08-10 00:00,176.142,0,0
2002-08-12 00:00,176.135,0,1
2002-08-13 00:00,176.130,0,0
2002-08-14 00:00,176.115,0,0
2002-08-15 00:00,176.141,0,0
2002-08-16 00:00,176.150,0,0
2002-08-17 00:00,176.130,0,0
2002-08-18 00:00,176.199,0,0
2002-08-19 00:00,176.174,0,0
2002-08-20 00:00,176.168,0,0
2002-08-21 00:00,176.130,0,0
2002-08-22 00:00,176.146,0,0
2002-08-23 00:00,176.150,0,0
2002-08-24 00:00,176.158,0,0
2002-08-25 00:00,176.171,0,0
2002-08-26 00:00,176.160,0,0
2002-08-27 00:00,176.167,0,0
2002-08-28 00:00,176.133,0,0
2002-08-29 00:00,176.140,0,0
2002-08-30 00:00,176.134,0,0
2002-08-31 00:00,176.121,0,0
2002-09-01 00:00,176.086,0,0
2002-09-02 00:00,176.059,0,0
2002-09-03 00:00,176.123,0,0
2002-09-04 00:00,176.182,0,0
2002-09-05 00:00,176.139,0,0
2002-09-06 00:00,176.090,0,0
2002-09-07 00:00,176.092,0,0
2002-09-08 00:00,176.098,0,0
2002-09-09 00:00,176.092,0,0
2002-09-10 00:00,176.140,0,0
2002-09-11 00:00,176.224,0,0
2002-09-12 00:00,176.102,0,0
2002-09-13 00:00,176.119,0,0
2002-09-14 00:00,176.081,0,0
2002-09-15 00:00,176.139,0,0
2002-09-16 00:00,176.084,0,0
2002-09-17 00:00,176.093,0,0
2002-09-18 00:00,176.022,0,0
2002-09-19 00:00,176.012,0,0
2002-09-20 00:00,176.015,0,0
2002-09-21 00:00,176.051,0,0
2002-09-22 00:00,176.105,0,0
2002-09-23 00:00,176.075,0,0
2002-09-24 00:00,176.047,0,0
2002-09-25 00:00,176.046,0,0
2002-09-26 00:00,176.008,0,0
2002-09-27 00:00,176.059,0,0
2002-09-28 00:00,176.051,0,0
2002-09-29 00:00,175.981,0,0
2002-09-30 00:00,175.944,0,0
2002-10-01 00:00,175.991,0,0
2002-10-02 00:00,176.045,0,0
2002-10-03 00:00,176.019,0,0
2002-10-04 00:00,175.897,0,0
2002-10-05 00:00,176.097,0,0
2002-10-06 00:00,175.939,0,0
2002-10-07 00:00,176.091,0,0
2002-10-08 00:00,175.990,0,0
2002-10-09 00:00,175.987,0,0
2002-10-10 00:00,176.017,0,0
2002-10-11 00:00,175.985,0,0
2002-10-12 00:00,175.953,0,0
2002-10-13 00:00,176.053,0,0
2002-10-14 00:00,176.022,0,0
2002-10-15 00:00,175.961,0,0
2002-10-16 00:00,176.106,0,0
2002-10-17 00:00,175.983,0,0
2002-10-18 00:00,175.915,0,0
2002-10-19 00:00,175.966,0,0
2002-10-20 00:00,175.993,0,0
2002-10-21 00:00,175.977,0,0
2002-10-22 00:00,175.950,0,0
2002-10-23 00:00,175.967,0,0
2002-10-24 00:00,175.943,0,0
2002-10-25 00:00,175.912,0,0
2002-10-26 00:00,175.911,0,0
2002-10-27 00:00,175.977,0,0
2002-10-28 00:00,175.957,0,0
2002-10-29 00:00,175.929,0,0
2002-10-30 00:00,175.906,0,0
2002-10-31 00:00,175.927,0,0
2002-11-01 00:00,175.953,0,0
2002-11-02 00:00,175.935,0,0
2002-11-03 00:00,175.881,0,0
2002-11-04 00:00,175.912,0,0
2002-11-05 00:00,175.879,0,0
2002-11-06 00:00,175.894,0,0
2002-11-07 00:00,175.826,0,0
2002-11-08 00:00,175.827,0,0
2002-11-09 00:00,175.779,0,0
2002-11-10 00:00,175.791,0,0
2002-11-11 00:00,175.909,0,0
2002-11-12 00:00,175.863,0,0
2002-11-13 00:00,175.862,0,0
2002-11-14 00:00,175.844,0,0
2002-11-15 00:00,175.953,0,0
2002-11-16 00:00,175.865,0,0
2002-11-17 00:00,175.899,0,0
2002-11-18 00:00,175.856,0,0
2002-11-19 00:00,175.782,0,0
2002-11-20 00:00,175.827,0,0
2002-11-21 00:00,175.881,0,0
2002-11-22 00:00,176.017,0,0
2002-11-23 00:00,175.827,0,0
2002-11-24 00:00,175.888,0,0
2002-11-25 00:00,175.845,0,0
2002-11-26 00:00,175.864,0,0
2002-11-27 00:00,175.841,0,0
2002-11-28 00:00,175.810,0,0
2002-11-29 00:00,175.789,0,0
2002-11-30 00:00,175.938,0,0
2002-12-01 00:00,175.822,0,0
2002-12-02 00:00,175.890,0,0
2002-12-03 00:00,175.820,0,0
2002-12-04 00:00,175.802,0,0
2002-12-05 00:00,175.793,0,0
2002-12-06 00:00,175.734,0,0
2002-12-07 00:00,175.751,0,0
2002-12-08 00:00,175.880,0,0
2002-12-09 00:00,175.721,0,0
2002-12-10 00:00,175.789,0,0
2002-12-11 00:00,175.744,0,0
2002-12-12 00:00,175.727,0,0
2002-12-13 00:00,175.747,0,0
2002-12-14 00:00,175.781,0,0
2002-12-15 00:00,175.814,0,0
2002-12-16 00:00,175.828,0,0
2002-12-17 00:00,175.676,0,0
2002-12-18 00:00,175.507,0,0
2002-12-19 00:00,175.595,0,0
2002-12-20 00:00,175.680,0,0
2002-12-21 00:00,175.720,0,0
2002-12-22 00:00,175.809,0,0
2002-12-23 00:00,175.821,0,0
2002-12-24 00:00,175.809,0,0
2002-12-25 00:00,175.825,0,0
2002-12-26 00:00,175.755,0,0
2002-12-27 00:00,175.691,0,0
2002-12-28 00:00,175.739,0,0
2002-12-29 00:00,175.721,0,0
2002-12-30 00:00,175.548,0,0
2002-12-31 00:00,175.696,0,0
2003-01-01 00:00,175.824,0,0
2003-01-02 00:00,175.706,0,0
2003-01-03 00:00,175.708,0,0
2003-01-04 00:00,175.727,0,0
2003-01-05 00:00,175.691,0,0
2003-01-06 00:00,175.809,0,0
2003-01-07 00:00,175.697,0,0
2003-01-08 00:00,175.745,0,0
2003-01-09 00:00,175.775,0,0
2003-01-10 00:00,175.760,0,0
2003-01-11 00:00,175.797,0,0
2003-01-12 00:00,175.739,0,0
2003-01-13 00:00,175.851,0,0
2003-01-14 00:00,175.785,0,0
2003-01-15 00:00,175.782,0,0
2003-01-16 00:00,175.779,0,0
2003-01-17 00:00,175.829,0,0
2003-01-18 00:00,175.621,0,0
2003-01-19 00:00,175.718,0,0
2003-01-20 00:00,175.833,0,0
2003-01-21 00:00,175.778,0,0
2003-01-22 00:00,175.802,0,0
2003-01-23 00:00,175.881,0,0
2003-01-24 00:00,175.751,0,0
2003-01-25 00:00,175.658,0,0
2003-01-26 00:00,175.797,0,0
2003-01-27 00:00,175.682,0,0
2003-01-28 00:00,175.655,0,0
2003-01-29 00:00,175.765,0,0
2003-01-30 00:00,175.619,0,0
2003-01-31 00:00,175.618,0,0
2003-02-01 00:00,175.671,0,0
2003-02-02 00:00,175.686,0,0
2003-02-03 00:00,175.626,0,0
2003-02-04 00:00,175.625,0,0
2003-02-05 00:00,175.725,0,0
2003-02-06 00:00,175.677,0,0
2003-02-07 00:00,175.687,0,0
2003-02-08 00:00,175.601,0,0
2003-02-09 00:00,175.672,0,0
2003-02-10 00:00,175.738,0,0
2003-02-11 00:00,175.623,0,0
2003-02-12 00:00,175.754,0,0
2003-02-13 00:00,175.721,0,0
2003-02-14 00:00,175.679,0,0
2003-02-15 00:00,175.661,0,0
2003-02-16 00:00,175.614,0,0
2003-02-17 00:00,175.623,0,0
2003-02-18 00:00,175.587,0,0
2003-02-19 00:00,175.606,0,0
2003-02-20 00:00,175.566,0,0
2003-02-21 00:00,175.598,0,0
2003-02-22 00:00,175.772,0,0
2003-02-23 00:00,175.849,0,0
2003-02-24 00:00,175.746,0,0
2003-02-25 00:00,175.693,0,0
2003-02-26 00:00,175.648,0,0
2003-02-27 00:00,175.641,0,0
2003-02-28 00:00,175.635,0,0
2003-03-01 00:00,175.600,0,0
2003-03-02 00:00,175.716,0,0
2003-03-03 00:00,175.619,0,0
2003-03-04 00:00,175.586,0,0
2003-03-05 00:00,175.707,0,0
2003-03-06 00:00,175.635,0,0
2003-03-07 00:00,175.546,0,0
2003-03-08 00:00,175.634,0,0
2003-03-09 00:00,175.636,0,0
2003-03-10 00:00,175.627,0,0
2003-03-11 00:00,175.558,0,0
2003-03-12 00:00,175.603,0,0
2003-03-13 00:00,175.572,0,0
2003-03-14 00:00,175.529,0,0
2003-03-15 00:00,175.517,0,0
2003-03-16 00:00,175.512,0,0
2003-03-17 00:00,175.560,0,0
2003-03-18 00:00,175.589,0,0
2003-03-19 00:00,175.555,0,0
2003-03-20 00:00,175.548,0,0
2003-03-21 00:00,175.564,0,0
2003-03-22 00:00,175.594,0,0
2003-03-23 00:00,175.600,0,0
2003-03-24 00:00,175.535,0,0
2003-03-25 00:00,175.613,0,0
2003-03-26 00:00,175.618,0,0
2003-03-27 00:00,175.601,0,0
2003-03-28 00:00,175.513,0,0
2003-03-29 00:00,175.624,0,0
2003-03-30 00:00,175.733,0,0
2003-03-31 00:00,175.653,0,0
2003-04-01 00:00,175.607,0,0
2003-04-02 00:00,175.616,0,0
2003-04-03 00:00,175.587,0,0
2003-04-04 00:00,175.575,0,0
2003-04-05 00:00,175.597,0,0
2003-04-06 00:00,175.657,0,0
2003-04-07 00:00,175.643,0,0
2003-04-08 00:00,175.622,0,0
2003-04-09 00:00,175.655,0,0
2003-04-10 00:00,175.648,0,0
2003-04-11 00:00,175.678,0,0
2003-04-12 00:00,175.750,0,0
2003-04-13 00:00,175.679,0,0
2003-04-14 00:00,175.599,0,0
2003-04-15 00:00,175.674,0,0
2003-04-16 00:00,175.756,0,0
2003-04-17 00:00,175.585,0,0
2003-04-18 00:00,175.629,0,0
2003-04-19 00:00,175.654,0,0
2003-04-20 00:00,175.612,0,0
2003-04-21 00:00,175.675,0,0
2003-04-22 00:00,175.784,0,0
2003-04-23 00:00,175.790,0,0
2003-04-24 00:00,175.726,0,0
2003-04-25 00:00,175.719,0,0
2003-04-26 00:00,175.732,0,0
2003-04-27 00:00,175.685,0,0
2003-04-28 00:00,175.706,0,0
2003-04-29 00:00,175.721,0,0
2003-04-30 00:00,175.700,0,0
2003-05-01 00:00,175.722,0,0
2003-05-02 00:00,175.780,0,0
2003-05-03 00:00,175.760,0,0
2003-05-04 00:00,175.728,0,0
2003-05-05 00:00,175.689,0,0
2003-05-06 00:00,175.677,0,0
2003-05-07 00:00,175.747,0,0
2003-05-08 00:00,175.760,0,0
2003-05-09 00:00,175.735,0,0
2003-05-10 00:00,175.724,0,0
2003-05-11 00:00,175.690,0,0
2003-05-12 00:00,175.796,0,0
2003-05-13 00:00,175.833,0,0
2003-05-14 00:00,175.800,0,0
2003-05-15 00:00,175.792,0,0
2003-05-16 00:00,175.799,0,0
2003-05-17 00:00,175.771,0,0
2003-05-18 00:00,175.773,0,0
2003-05-19 00:00,175.757,0,0
2003-05-20 00:00,175.780,0,0
2003-05-21 00:00,175.857,0,0
2003-05-22 00:00,175.801,0,0
2003-05-23 00:00,175.820,0,0
2003-05-24 00:00,175.831,0,0
2003-05-25 00:00,175.810,0,0
2003-05-26 00:00,175.825,0,0
2003-05-27 00:00,175.821,0,0
2003-05-28 00:00,175.806,0,0
2003-05-29 00:00,175.821,0,0
2003-05-30 00:00,175.828,0,0
2003-05-31 00:00,175.887,0,0
2003-06-01 00:00,175.847,0,0
2003-06-02 00:00,175.836,0,0
2003-06-03 00:00,175.827,0,0
2003-06-04 00:00,175.855,0,0
2003-06-05 00:00,175.850,0,0
2003-06-06 00:00,175.824,0,0
2003-06-07 00:00,175.811,0,0
2003-06-08 00:00,175.812,0,0
2003-06-09 00:00,175.827,0,0
2003-06-10 00:00,175.817,0,0
2003-06-11 00:00,175.826,0,0
2003-06-12 00:00,175.855,0,0
2003-06-13 00:00,175.810,0,0
2003-06-14 00:00,175.809,0,0
2003-06-15 00:00,175.859,0,0
2003-06-16 00:00,175.822,0,0
2003-06-17 00:00,175.860,0,0
2003-06-18 00:00,175.854,0,0
2003-06-19 00:00,175.853,0,0
2003-06-20 00:00,175.861,0,0
2003-06-21 00:00,175.854,0,0
2003-06-22 00:00,175.841,0,0
2003-06-23 00:00,175.852,0,0
2003-06-24 00:00,175.846,0,0
2003-06-25 00:00,175.848,0,0
2003-06-26 00:00,175.843,0,0
2003-06-27 00:00,175.882,0,0
2003-06-28 00:00,175.862,0,0
2003-06-29 00:00,175.864,0,0
2003-06-30 00:00,175.883,0,0
2003-07-01 00:00,175.872,0,0
2003-07-02 00:00,175.866,0,0
2003-07-03 00:00,175.866,0,0
2003-07-04 00:00,175.871,0,0
2003-07-05 00:00,175.890,0,0
2003-07-06 00:00,175.889,0,0
2003-07-07 00:00,175.860,0,0
2003-07-08 00:00,175.907,0,0
2003-07-09 00:00,175.912,0,0
2003-07-10 00:00,175.846,0,0
2003-07-11 00:00,175.821,0,0
2003-07-12 00:00,175.939,0,0
2003-07-13 00:00,175.899,0,0
2003-07-14 00:00,175.879,0,0
2003-07-15 00:00,175.879,0,0
2003-07-16 00:00,175.927,0,0
2003-07-17 00:00,175.910,0,0
2003-07-18 00:00,175.926,0,0
2003-07-19 00:00,175.906,0,0
2003-07-20 00:00,175.897,0,0
2003-07-21 00:00,175.914,0,0
2003-07-22 00:00,175.951,0,0
2003-07-23 00:00,175.949,0,0
2003-07-24 00:00,175.928,0,0
2003-07-25 00:00,175.908,0,0
2003-07-26 00:00,175.900,0,0
2003-07-27 00:00,175.935,0,0
2003-07-28 00:00,175.921,0,0
2003-07-29 00:00,175.921,0,0
2003-07-30 00:00,175.905,0,0
2003-07-31 00:00,175.894,0,0
2003-08-01 00:00,175.882,0,0
2003-08-02 00:00,175.889,0,0
2003-08-03 00:00,175.889,0,0
2003-08-04 00:00,175.899,0,0
2003-08-05 00:00,175.926,0,0
2003-08-06 00:00,175.923,0,0
2003-08-07 00:00,175.930,0,0
2003-08-08 00:00,175.938,0,0
2003-08-09 00:00,175.939,0,0
2003-08-10 00:00,175.930,0,0
2003-08-11 00:00,175.944,0,0
2003-08-12 00:00,175.927,0,0
2003-08-13 00:00,175.932,0,0
2003-08-14 00:00,175.909,0,0
2003-08-15 00:00,175.901,0,0
2003-08-16 00:00,175.952,0,0
2003-08-17 00:00,175.921,0,0
2003-08-18 00:00,175.902,0,0
2003-08-19 00:00,175.880,0,0
2003-08-20 00:00,175.863,0,0
2003-08-21 00:00,175.838,0,0
2003-08-22 00:00,175.932,0,0
2003-08-23 00:00,175.925,0,0
2003-08-24 00:00,175.857,0,0
2003-08-25 00:00,175.882,0,0
2003-08-26 00:00,175.864,0,0
2003-08-27 00:00,175.921,0,0
2003-08-28 00:00,175.847,0,0
2003-08-29 00:00,175.883,0,0
2003-08-30 00:00,175.917,0,0
2003-08-31 00:00,175.870,0,0
2003-09-01 00:00,175.878,0,0
2003-09-02 00:00,175.864,0,0
2003-09-03 00:00,175.862,0,0
2003-09-04 00:00,175.919,0,0
2003-09-05 00:00,175.870,0,0
2003-09-06 00:00,175.841,0,0
2003-09-07 00:00,175.860,0,0
2003-09-08 00:00,175.827,0,0
2003-09-09 00:00,175.810,0,0
2003-09-10 00:00,175.815,0,0
2003-09-11 00:00,175.806,0,0
2003-09-12 00:00,175.755,0,0
2003-09-13 00:00,175.751,0,0
2003-09-14 00:00,175.759,0,0
2003-09-15 00:00,175.807,0,0
2003-09-16 00:00,175.811,0,0
2003-09-17 00:00,175.790,0,0
2003-09-18 00:00,175.770,0,0
2003-09-19 00:00,175.796,0,0
2003-09-20 00:00,175.855,0,0
2003-09-21 00:00,175.774,0,0
2003-09-22 00:00,175.737,0,0
2003-09-23 00:00,175.817,0,0
2003-09-24 00:00,175.746,0,0
2003-09-25 00:00,175.845,0,0
2003-09-26 00:00,175.766,0,0
2003-09-27 00:00,175.735,0,0
2003-09-28 00:00,175.818,0,0
2003-09-29 00:00,175.813,0,0
2003-09-30 00:00,175.793,0,0
2003-10-01 00:00,175.809,0,0
2003-10-02 00:00,175.820,0,0
2003-10-03 00:00,175.670,0,0
2003-10-04 00:00,175.817,0,0
2003-10-05 00:00,175.809,0,0
2003-10-06 00:00,175.763,0,0
2003-10-07 00:00,175.719,0,0
2003-10-08 00:00,175.727,0,0
2003-10-09 00:00,175.741,0,0
2003-10-10 00:00,175.730,0,0
2003-10-11 00:00,175.719,0,0
2003-10-12 00:00,175.735,0,0
2003-10-13 00:00,175.731,0,0
2003-10-14 00:00,175.808,0,0
2003-10-15 00:00,175.855,0,0
