Great Lakes Coastal Forecasting System (Nowcast Forcing Data),,,,
Requested Longitude: -80.5491 degree,,,,
Requested Latitude: 42.5749 degree,,,,
Lake:Erie,,,,
,,,,
Date/Time,Cloud Cover(fraction),,,
2012-09-04,0.751404167,,,
2012-09-05,0.526508333,,,
2012-09-06,0.3006,,,
2012-09-07,0.454070833,,,
2012-09-08,0.848158333,,,
2012-09-09,0.634108333,,,
2012-09-10,0.244579167,,,
2012-09-11,0.235129167,,,
2012-09-12,0.171295833,,,
2012-09-13,0.264925,,,
2012-09-14,0.535391667,,,
2012-09-15,0.279491667,,,
2012-09-16,0.227504167,,,
2012-09-17,0.317725,,,
2012-09-18,0.869383333,,,
2012-09-19,0.386791667,,,
2012-09-20,0.598820833,,,
2012-09-21,0.68035,,,
2012-09-22,0.8623875,,,
2012-09-23,0.68745,,,
2012-09-24,0.4933,,,
2012-09-25,0.49695,,,
2012-09-26,0.863254167,,,
2012-09-27,0.358283333,,,
2012-09-28,0.518583333,,,
2012-09-29,0.537420833,,,
2012-09-30,0.490379167,,,
2012-10-01,0.3282875,,,
2012-10-02,0.931525,,,
2012-10-03,0.818366667,,,
2012-10-04,0.361625,,,
2012-10-05,0.9162,,,
2012-10-06,0.870733333,,,
2012-10-07,0.863341667,,,
2012-10-08,0.565875,,,
2012-10-09,0.398504167,,,
2012-10-10,0.772845833,,,
2012-10-11,0.499854167,,,
2012-10-12,0.497575,,,
2012-10-13,0.515158333,,,
2012-10-14,0.8167125,,,
2012-10-15,0.9576375,,,
2012-10-16,0.589625,,,
2012-10-17,0.453125,,,
2012-10-18,0.571908333,,,
2012-10-19,0.6457125,,,
2012-10-20,0.881141667,,,
2012-10-21,0.459125,,,
2012-10-22,0.352229167,,,
2012-10-23,0.980783333,,,
2012-10-24,0.8365125,,,
2012-10-25,0.244825,,,
2012-10-26,0.678975,,,
2012-10-27,0.954841667,,,
2012-10-28,0.905454167,,,
2012-10-29,0.999829167,,,
2012-10-30,0.98585,,,
2012-10-31,0.992733333,,,
2012-11-01,0.992104167,,,
2012-11-02,0.919083333,,,
2012-11-03,0.804395833,,,
2012-11-04,0.93755,,,
2012-11-05,0.939358333,,,
2012-11-06,0.599245833,,,
2012-11-07,0.191025,,,
2012-11-08,0.306825,,,
2012-11-09,0.67145,,,
2012-11-10,0.857016667,,,
2012-11-11,0.4075375,,,
2012-11-12,0.724775,,,
2012-11-13,0.978608333,,,
2012-11-14,0.709079167,,,
2012-11-15,0.355379167,,,
2012-11-16,0.053775,,,
2012-11-17,0.264575,,,
2012-11-18,0.291375,,,
2012-11-19,0.3990625,,,
2012-11-20,0.492995833,,,
2012-11-21,0.278779167,,,
2012-11-22,0.272875,,,
2012-11-23,0.8364875,,,
2012-11-24,0.951966667,,,
2012-11-25,0.9922375,,,
2012-11-26,0.932325,,,
2012-11-27,0.815558333,,,
2012-11-28,0.82415,,,
2012-11-29,0.366458333,,,
2012-11-30,0.8393875,,,
2012-12-01,0.888745833,,,
2012-12-02,0.912445833,,,
2012-12-03,0.8247375,,,
2012-12-04,0.764845833,,,
2012-12-05,0.685816667,,,
2012-12-06,0.42515,,,
2012-12-07,0.906675,,,
2012-12-08,0.929604167,,,
2012-12-09,0.916854167,,,
2012-12-10,0.9840375,,,
2012-12-11,0.791245833,,,
2012-12-12,0.338233333,,,
2012-12-13,0.194266667,,,
2012-12-14,0.292270833,,,
2012-12-15,0.5539875,,,
2012-12-16,0.857270833,,,
2012-12-17,0.968470833,,,
2012-12-18,0.892133333,,,
2012-12-19,0.858758333,,,
2012-12-20,0.785358333,,,
2012-12-21,0.9863625,,,
2012-12-22,0.972025,,,
2012-12-23,0.7141375,,,
2012-12-24,0.812825,,,
2012-12-25,0.939441667,,,
2012-12-26,0.920420833,,,
2012-12-27,0.910320833,,,
2012-12-28,0.854620833,,,
2012-12-29,0.952454167,,,
2012-12-30,0.918466667,,,
2012-12-31,0.680126087,,,
2013-01-01,0.891295833,,,
2013-01-02,0.870958333,,,
2013-01-03,0.984970833,,,
2013-01-04,0.713441667,,,
2013-01-05,0.8206875,,,
2013-01-06,0.995104167,,,
2013-01-07,0.635741667,,,
2013-01-08,0.286791667,,,
2013-01-09,0.235529167,,,
2013-01-10,0.296329167,,,
2013-01-11,0.895375,,,
2013-01-12,0.4320125,,,
2013-01-13,0.9193375,,,
2013-01-14,0.9530125,,,
2013-01-15,0.659908333,,,
2013-01-16,0.691570833,,,
2013-01-17,0.952154167,,,
2013-01-18,0.789225,,,
2013-01-19,0.573820833,,,
2013-01-20,0.87425,,,
2013-01-21,0.859833333,,,
2013-01-22,0.8099125,,,
2013-01-23,0.848095833,,,
2013-01-24,0.593408333,,,
2013-01-25,0.946608333,,,
2013-01-26,0.861929167,,,
2013-01-27,0.666629167,,,
2013-01-28,0.9982375,,,
2013-01-29,0.986095833,,,
2013-01-30,0.809541667,,,
2013-01-31,0.9710625,,,
2013-02-01,0.940804167,,,
2013-02-02,0.944058333,,,
2013-02-03,0.889204167,,,
2013-02-04,0.8911625,,,
2013-02-05,0.7901,,,
2013-02-06,0.482104167,,,
2013-02-07,0.822695833,,,
2013-02-08,0.9822875,,,
2013-02-09,0.390591667,,,
2013-02-10,0.532729167,,,
2013-02-11,0.9373375,,,
2013-02-12,0.9823625,,,
2013-02-13,0.696391667,,,
2013-02-14,0.810116667,,,
2013-02-15,0.888691667,,,
2013-02-16,0.6325875,,,
2013-02-17,0.695408333,,,
2013-02-18,0.432658333,,,
2013-02-19,0.953141667,,,
2013-02-20,0.984729167,,,
2013-02-21,0.8020625,,,
2013-02-22,0.82205,,,
2013-02-23,0.953579167,,,
2013-02-24,0.929558333,,,
2013-02-25,0.547541667,,,
2013-02-26,0.5629125,,,
2013-02-27,0.987554167,,,
2013-02-28,0.982920833,,,
2013-03-01,0.982525,,,
2013-03-02,0.9944875,,,
2013-03-03,0.949470833,,,
2013-03-04,0.866954167,,,
2013-03-05,0.3764375,,,
2013-03-06,0.689116667,,,
2013-03-07,0.976908333,,,
2013-03-08,0.762170833,,,
2013-03-09,0.443791667,,,
2013-03-10,0.559920833,,,
2013-03-11,0.8318,,,
2013-03-12,0.978179167,,,
2013-03-13,0.866116667,,,
2013-03-14,0.623966667,,,
2013-03-15,0.902391667,,,
2013-03-16,0.934166667,,,
2013-03-17,0.511204167,,,
2013-03-18,0.762258333,,,
2013-03-19,0.977583333,,,
2013-03-20,0.7798875,,,
2013-03-21,0.850404167,,,
2013-03-22,0.971370833,,,
2013-03-23,0.762254167,,,
2013-03-24,0.459208333,,,
2013-03-25,0.9396,,,
2013-03-26,0.9194,,,
2013-03-27,0.949270833,,,
2013-03-28,0.951220833,,,
2013-03-29,0.428404167,,,
2013-03-30,0.209279167,,,
2013-03-31,0.702395833,,,
2013-04-01,0.754508333,,,
2013-04-02,0.568345833,,,
2013-04-03,0.390791667,,,
2013-04-04,0.182983333,,,
2013-04-05,0.385254167,,,
2013-04-06,0.5352875,,,
2013-04-07,0.556675,,,
2013-04-08,0.5735,,,
2013-04-09,0.8359375,,,
2013-04-10,0.958625,,,
2013-04-11,0.971104167,,,
2013-04-12,0.998345833,,,
2013-04-13,0.9840875,,,
2013-04-14,0.696233333,,,
2013-04-15,0.538454167,,,
2013-04-16,0.832795833,,,
2013-04-17,0.533395833,,,
2013-04-18,0.638175,,,
2013-04-19,0.853341667,,,
2013-04-20,0.763658333,,,
2013-04-21,0.160945833,,,
2013-04-22,0.101529167,,,
2013-04-23,0.320608333,,,
2013-04-24,0.9587625,,,
2013-04-25,0.436866667,,,
2013-04-26,0.206675,,,
2013-04-27,0.114116667,,,
2013-04-28,0.6800375,,,
2013-04-29,0.9661625,,,
2013-04-30,0.519466667,,,
2013-05-01,0.163933333,,,
2013-05-02,0.196504167,,,
2013-05-03,0.2503125,,,
2013-05-04,0.114654167,,,
2013-05-05,0.188904167,,,
2013-05-06,0.2788125,,,
2013-05-07,0.3590625,,,
2013-05-08,0.744591667,,,
2013-05-09,0.610229167,,,
2013-05-10,0.852245833,,,
2013-05-11,0.9394625,,,
2013-05-12,0.713295833,,,
2013-05-13,0.654191667,,,
2013-05-14,0.768454167,,,
2013-05-15,0.3628375,,,
2013-05-16,0.091945833,,,
2013-05-17,0.350975,,,
2013-05-18,0.62735,,,
2013-05-19,0.398333333,,,
2013-05-20,0.3527125,,,
2013-05-21,0.538875,,,
2013-05-22,0.4979375,,,
2013-05-23,0.921191667,,,
2013-05-24,0.747533333,,,
2013-05-25,0.112075,,,
2013-05-26,0.071491667,,,
2013-05-27,0.4198,,,
2013-05-28,0.933233333,,,
2013-05-29,0.663233333,,,
2013-05-30,0.450308333,,,
2013-05-31,0.447116667,,,
2013-06-01,0.728954167,,,
2013-06-02,0.725079167,,,
2013-06-03,0.500241667,,,
2013-06-04,0.186279167,,,
2013-06-05,0.452295833,,,
2013-06-06,0.961566667,,,
2013-06-07,1,,,
2013-06-08,0.799916667,,,
2013-06-09,0.453941667,,,
2013-06-10,0.924391667,,,
2013-06-11,0.881675,,,
2013-06-12,0.600170833,,,
2013-06-13,0.843741667,,,
2013-06-14,0.414079167,,,
2013-06-15,0.352716667,,,
2013-06-16,0.716333333,,,
2013-06-17,0.349166667,,,
2013-06-18,0.465816667,,,
2013-06-19,0.095195833,,,
2013-06-20,0.104829167,,,
2013-06-21,0.267233333,,,
2013-06-22,0.432870833,,,
2013-06-23,0.312729167,,,
2013-06-24,0.358179167,,,
2013-06-25,0.610804167,,,
2013-06-26,0.61605,,,
2013-06-27,0.786679167,,,
2013-06-28,0.8656875,,,
2013-06-29,0.759116667,,,
2013-06-30,0.5826125,,,
2013-07-01,0.8185625,,,
2013-07-02,0.776041667,,,
2013-07-03,0.641708333,,,
2013-07-04,0.736475,,,
2013-07-05,0.731208333,,,
2013-07-06,0.544520833,,,
2013-07-07,0.656320833,,,
2013-07-08,0.6480625,,,
2013-07-09,0.788133333,,,
2013-07-10,0.690570833,,,
2013-07-11,0.345075,,,
2013-07-12,0.301808333,,,
2013-07-13,0.372416667,,,
2013-07-14,0.249895833,,,
2013-07-15,0.4249625,,,
2013-07-16,0.232220833,,,
2013-07-17,0.255695833,,,
2013-07-18,0.2855125,,,
2013-07-19,0.3099875,,,
2013-07-20,0.593329167,,,
2013-07-21,0.388870833,,,
2013-07-22,0.575425,,,
2013-07-23,0.649858333,,,
2013-07-24,0.614375,,,
2013-07-25,0.236216667,,,
2013-07-26,0.233345833,,,
2013-07-27,0.75655,,,
2013-07-28,0.6837375,,,
2013-07-29,0.762308333,,,
2013-07-30,0.407616667,,,
2013-07-31,0.58485,,,
2013-08-01,0.604841667,,,
2013-08-02,0.48545,,,
2013-08-03,0.50405,,,
2013-08-04,0.466095833,,,
2013-08-05,0.3154875,,,
2013-08-06,0.671091667,,,
2013-08-07,0.4801375,,,
2013-08-08,0.755408333,,,
2013-08-09,0.6191625,,,
2013-08-10,0.265091667,,,
2013-08-11,0.368958333,,,
2013-08-12,0.7742375,,,
2013-08-13,0.79725,,,
2013-08-14,0.521508333,,,
2013-08-15,0.348025,,,
2013-08-16,0.186625,,,
2013-08-17,0.262754167,,,
2013-08-18,0.353625,,,
2013-08-19,0.380566667,,,
2013-08-20,0.153854167,,,
2013-08-21,0.1658625,,,
2013-08-22,0.433308333,,,
2013-08-23,0.175041667,,,
2013-08-24,0.157354167,,,
2013-08-25,0.3060875,,,
2013-08-26,0.5095875,,,
2013-08-27,0.5692125,,,
2013-08-28,0.6997125,,,
2013-08-29,0.283054167,,,
2013-08-30,0.4293,,,
2013-08-31,0.657541667,,,
2013-09-01,0.7723375,,,
2013-09-02,0.812270833,,,
2013-09-03,0.7900125,,,
2013-09-04,0.276620833,,,
2013-09-05,0.3434125,,,
2013-09-06,0.2567875,,,
2013-09-07,0.67125,,,
2013-09-08,0.5073125,,,
2013-09-09,0.465804167,,,
2013-09-10,0.2611,,,
2013-09-11,0.349683333,,,
2013-09-12,0.6972125,,,
2013-09-13,0.867491667,,,
2013-09-14,0.324525,,,
2013-09-15,0.5645625,,,
2013-09-16,0.675633333,,,
2013-09-17,0.077841667,,,
2013-09-18,0.149954167,,,
2013-09-19,0.384925,,,
2013-09-20,0.611045833,,,
2013-09-21,0.91665,,,
2013-09-22,0.905870833,,,
2013-09-23,0.557241667,,,
2013-09-24,0.125075,,,
2013-09-25,0.255716667,,,
2013-09-26,0.130266667,,,
2013-09-27,0.105220833,,,
2013-09-28,0.1067875,,,
2013-09-29,0.495270833,,,
2013-09-30,0.846008333,,,
2013-10-01,0.452108333,,,
2013-10-02,0.316520833,,,
2013-10-03,0.576904167,,,
2013-10-04,0.744916667,,,
2013-10-05,0.7708125,,,
2013-10-06,0.7635375,,,
2013-10-07,0.818204167,,,
2013-10-08,0.223645833,,,
2013-10-09,0.073308333,,,
2013-10-10,0.2249625,,,
2013-10-11,0.166320833,,,
2013-10-12,0.2473375,,,
2013-10-13,0.829325,,,
2013-10-14,0.357525,,,
2013-10-15,0.588516667,,,
2013-10-16,0.786454167,,,
2013-10-17,0.825245833,,,
2013-10-18,0.592283333,,,
2013-10-19,0.755616667,,,
2013-10-20,0.6160375,,,
2013-10-21,0.679816667,,,
2013-10-22,0.738,,,
2013-10-23,0.823195833,,,
2013-10-24,0.782708333,,,
2013-10-25,0.825379167,,,
2013-10-26,0.886954167,,,
2013-10-27,0.6723625,,,
2013-10-28,0.5339,,,
2013-10-29,0.538791667,,,
2013-10-30,0.3738,,,
2013-10-31,0.920166667,,,
2013-11-01,0.919695833,,,
2013-11-02,0.930070833,,,
2013-11-03,0.391583333,,,
2013-11-04,0.293991667,,,
2013-11-05,0.493416667,,,
2013-11-06,0.765695833,,,
2013-11-07,0.954283333,,,
2013-11-08,0.779495833,,,
2013-11-09,0.730641667,,,
2013-11-10,0.8212,,,
2013-11-11,0.88915,,,
2013-11-12,0.738358333,,,
2013-11-13,0.589983333,,,
2013-11-14,0.181370833,,,
2013-11-15,0.418054167,,,
2013-11-16,0.4994875,,,
2013-11-17,0.876620833,,,
2013-11-18,0.936029167,,,
2013-11-19,0.7579625,,,
2013-11-20,0.276075,,,
2013-11-21,0.831966667,,,
2013-11-22,0.935495833,,,
2013-11-23,0.849416667,,,
2013-11-24,0.835133333,,,
2013-11-25,0.725308333,,,
2013-11-26,0.998366667,,,
2013-11-27,0.900225,,,
2013-11-28,0.906033333,,,
2013-11-29,0.585629167,,,
2013-11-30,0.486491667,,,
2013-12-01,0.8576375,,,
2013-12-02,0.9064125,,,
2013-12-03,0.622079167,,,
2013-12-04,0.705620833,,,
2013-12-05,0.918916667,,,
2013-12-06,0.9904375,,,
2013-12-07,0.8166375,,,
2013-12-08,0.828141667,,,
2013-12-09,0.991654167,,,
2013-12-10,0.856079167,,,
2013-12-11,0.862004167,,,
2013-12-12,0.8626125,,,
2013-12-13,0.983316667,,,
2013-12-14,0.9988125,,,
2013-12-15,0.965370833,,,
2013-12-16,0.613854167,,,
2013-12-17,0.961708333,,,
2013-12-18,0.84415,,,
2013-12-19,0.666245833,,,
2013-12-20,0.999954167,,,
2013-12-21,0.984866667,,,
2013-12-22,0.985383333,,,
2013-12-23,0.947758333,,,
2013-12-24,0.875108333,,,
2013-12-25,0.855629167,,,
2013-12-26,0.902329167,,,
2013-12-27,0.762583333,,,
2013-12-28,0.40165,,,
2013-12-29,0.74075,,,
2013-12-30,0.921745833,,,
2013-12-31,0.926347826,,,
2014-01-01,0.9443,,,
2014-01-02,0.969675,,,
2014-01-03,0.4273375,,,
2014-01-04,0.5681875,,,
2014-01-05,0.999616667,,,
2014-01-06,0.951620833,,,
2014-01-07,0.514975,,,
2014-01-08,0.674158333,,,
2014-01-09,0.574941667,,,
2014-01-10,0.953225,,,
2014-01-11,0.963266667,,,
2014-01-12,0.703308333,,,
2014-01-13,0.598308333,,,
2014-01-14,0.6536875,,,
2014-01-15,0.9612625,,,
2014-01-16,0.901179167,,,
2014-01-17,0.822975,,,
2014-01-18,0.830929167,,,
2014-01-19,0.954379167,,,
2014-01-20,0.9902,,,
2014-01-21,0.624979167,,,
2014-01-22,0.649845833,,,
2014-01-23,0.8129375,,,
2014-01-24,0.608391667,,,
2014-01-25,0.919920833,,,
2014-01-26,0.752833333,,,
2014-01-27,0.772366667,,,
2014-01-28,0.217295833,,,
2014-01-29,0.243316667,,,
2014-01-30,0.3971125,,,
2014-01-31,0.951025,,,
2014-02-01,0.938966667,,,
2014-02-02,0.978629167,,,
2014-02-03,0.675679167,,,
2014-02-04,0.5834875,,,
2014-02-05,0.915354167,,,
2014-02-06,0.884866667,,,
2014-02-07,0.479795833,,,
2014-02-08,0.472766667,,,
2014-02-09,0.866575,,,
2014-02-10,0.721229167,,,
2014-02-11,0.730433333,,,
2014-02-12,0.186733333,,,
2014-02-13,0.352008333,,,
2014-02-14,0.970666667,,,
2014-02-15,0.673333333,,,
2014-02-16,0.607983333,,,
2014-02-17,0.398529167,,,
2014-02-18,0.745433333,,,
2014-02-19,0.410983333,,,
2014-02-20,0.661445833,,,
2014-02-21,0.7540875,,,
2014-02-22,0.544433333,,,
2014-02-23,0.482758333,,,
2014-02-24,0.934529167,,,
2014-02-25,0.8416375,,,
2014-02-26,0.7054,,,
2014-02-27,0.691445833,,,
2014-02-28,0.178579167,,,
2014-03-01,0.842320833,,,
2014-03-02,0.751404167,,,
2014-03-03,0.1141,,,
2014-03-04,0.8211875,,,
2014-03-05,0.651579167,,,
2014-03-06,0.130575,,,
2014-03-07,0.1247,,,
2014-03-08,0.764920833,,,
2014-03-09,0.6715125,,,
2014-03-10,0.645516667,,,
2014-03-11,0.699754167,,,
2014-03-12,0.917233333,,,
2014-03-13,0.4043375,,,
2014-03-14,0.638029167,,,
2014-03-15,0.784233333,,,
2014-03-16,0.362758333,,,
2014-03-17,0.2191375,,,
2014-03-18,0.319204167,,,
2014-03-19,0.8213125,,,
2014-03-20,0.9288,,,
2014-03-21,0.348429167,,,
2014-03-22,0.9533875,,,
2014-03-23,0.726254167,,,
2014-03-24,0.7032,,,
2014-03-25,0.576504167,,,
2014-03-26,0.300466667,,,
2014-03-27,0.796129167,,,
2014-03-28,0.904591667,,,
2014-03-29,0.974366667,,,
2014-03-30,0.426104167,,,
2014-03-31,0.192245833,,,
2014-04-01,0.464875,,,
2014-04-02,0.244608333,,,
2014-04-03,0.698216667,,,
2014-04-04,0.994091667,,,
2014-04-05,0.649679167,,,
2014-04-06,0.178595833,,,
2014-04-07,0.699745833,,,
2014-04-08,0.6939875,,,
2014-04-09,0.1779375,,,
2014-04-10,0.581579167,,,
2014-04-11,0.477670833,,,
2014-04-12,0.431645833,,,
2014-04-13,0.665841667,,,
2014-04-14,0.764416667,,,
2014-04-15,0.849695833,,,
2014-04-16,0.198791667,,,
2014-04-17,0.317025,,,
2014-04-18,0.448633333,,,
2014-04-19,0.090133333,,,
2014-04-20,0.312854167,,,
2014-04-21,0.408870833,,,
2014-04-22,0.976516667,,,
2014-04-23,0.5292625,,,
2014-04-24,0.284129167,,,
2014-04-25,0.76455,,,
2014-04-26,0.737575,,,
2014-04-27,0.3331625,,,
2014-04-28,0.523875,,,
2014-04-29,0.726575,,,
2014-04-30,0.969241667,,,
2014-05-01,0.902091667,,,
2014-05-02,0.9852625,,,
2014-05-03,0.817754167,,,
2014-05-04,0.528608333,,,
2014-05-05,0.465525,,,
2014-05-06,0.262316667,,,
2014-05-07,0.600741667,,,
2014-05-08,0.5726375,,,
2014-05-09,0.620308333,,,
2014-05-10,0.4374125,,,
2014-05-11,0.296095833,,,
2014-05-12,0.702875,,,
2014-05-13,0.668504167,,,
2014-05-14,0.859120833,,,
2014-05-15,0.844658333,,,
2014-05-16,0.725591667,,,
2014-05-17,0.7006375,,,
2014-05-18,0.234304167,,,
2014-05-19,0.230341667,,,
2014-05-20,0.775070833,,,
2014-05-21,0.7011875,,,
2014-05-22,0.553641667,,,
2014-05-23,0.681408333,,,
2014-05-24,0.235770833,,,
2014-05-25,0.189995833,,,
2014-05-26,0.345191667,,,
2014-05-27,0.6842,,,
2014-05-28,0.557366667,,,
2014-05-29,0.422991667,,,
2014-05-30,0.3869,,,
2014-05-31,0.1446,,,
2014-06-01,0.251125,,,
2014-06-02,0.485941667,,,
2014-06-03,0.554679167,,,
2014-06-04,0.506845833,,,
2014-06-05,0.1572375,,,
2014-06-06,0.209191667,,,
2014-06-07,0.160595833,,,
2014-06-08,0.6810375,,,
2014-06-09,0.525804167,,,
2014-06-10,0.6052,,,
2014-06-11,0.809379167,,,
2014-06-12,0.774220833,,,
2014-06-13,0.741054167,,,
2014-06-14,0.534808333,,,
2014-06-15,0.232308333,,,
2014-06-16,0.507633333,,,
2014-06-17,0.4497125,,,
2014-06-18,0.542495833,,,
2014-06-19,0.6012125,,,
2014-06-20,0.435825,,,
2014-06-21,0.548404167,,,
2014-06-22,0.192820833,,,
2014-06-23,0.525745833,,,
2014-06-24,0.680829167,,,
2014-06-25,0.839766667,,,
2014-06-26,0.678316667,,,
2014-06-27,0.341904167,,,
2014-06-28,0.2726125,,,
2014-06-29,0.470545833,,,
2014-06-30,0.455879167,,,
2014-07-01,0.466191667,,,
2014-07-02,0.637154167,,,
2014-07-03,0.713816667,,,
2014-07-04,0.303933333,,,
2014-07-05,0.136258333,,,
2014-07-06,0.357333333,,,
2014-07-07,0.7459375,,,
2014-07-08,0.565583333,,,
2014-07-09,0.523525,,,
2014-07-10,0.285691667,,,
2014-07-11,0.19645,,,
2014-07-12,0.421845833,,,
2014-07-13,0.5596125,,,
2014-07-14,0.494620833,,,
2014-07-15,0.608808333,,,
2014-07-16,0.6564125,,,
2014-07-17,0.357270833,,,
2014-07-18,0.2434,,,
2014-07-19,0.919970833,,,
2014-07-20,0.7289375,,,
2014-07-21,0.221845833,,,
2014-07-22,0.121604167,,,
2014-07-23,0.754666667,,,
2014-07-24,0.417833333,,,
2014-07-25,0.2671,,,
2014-07-26,0.636291667,,,
2014-07-27,0.693375,,,
2014-07-28,0.8963,,,
2014-07-29,0.716754167,,,
2014-07-30,0.559725,,,
2014-07-31,0.520420833,,,
2014-08-01,0.270166667,,,
2014-08-02,0.616141667,,,
2014-08-03,0.600595833,,,
2014-08-04,0.327183333,,,
2014-08-05,0.523204167,,,
2014-08-06,0.387370833,,,
2014-08-07,0.2236875,,,
2014-08-08,0.3718375,,,
2014-08-09,0.058029167,,,
2014-08-10,0.312483333,,,
2014-08-11,0.636779167,,,
2014-08-12,0.749891667,,,
2014-08-13,0.717375,,,
2014-08-14,0.690741667,,,
2014-08-15,0.418745833,,,
2014-08-16,0.520833333,,,
2014-08-17,0.374975,,,
2014-08-18,0.275183333,,,
2014-08-19,0.323683333,,,
2014-08-20,0.689154167,,,
2014-08-21,0.4908375,,,
2014-08-22,0.599908333,,,
2014-08-23,0.768191667,,,
2014-08-24,0.5660375,,,
2014-08-25,0.2458875,,,
2014-08-26,0.390195833,,,
2014-08-27,0.4615625,,,
2014-08-28,0.2496375,,,
2014-08-29,0.3399375,,,
2014-08-30,0.503141667,,,
2014-08-31,0.671333333,,,
2014-09-01,0.6064875,,,
2014-09-02,0.583841667,,,
2014-09-03,0.17565,,,
2014-09-04,0.293175,,,
2014-09-05,0.481579167,,,
2014-09-06,0.6505,,,
2014-09-07,0.075025,,,
2014-09-08,0.130345833,,,
2014-09-09,0.694395833,,,
2014-09-10,0.584958333,,,
2014-09-11,0.942829167,,,
2014-09-12,0.858245833,,,
2014-09-13,0.8755125,,,
2014-09-14,0.596025,,,
2014-09-15,0.71625,,,
2014-09-16,0.556070833,,,
2014-09-17,0.356904167,,,
2014-09-18,0.338408333,,,
2014-09-19,0.3110375,,,
2014-09-20,0.385070833,,,
2014-09-21,0.7868625,,,
2014-09-22,0.7502125,,,
2014-09-23,0.105116667,,,
2014-09-24,0.044408333,,,
2014-09-25,0.18375,,,
2014-09-26,0.083579167,,,
2014-09-27,0.0786,,,
2014-09-28,0.362079167,,,
2014-09-29,0.2220625,,,
2014-09-30,0.7828125,,,
2014-10-01,0.666308333,,,
2014-10-02,0.52945,,,
2014-10-03,0.65385,,,
2014-10-04,0.6928625,,,
2014-10-05,0.774133333,,,
2014-10-06,0.7811625,,,
2014-10-07,0.655033333,,,
2014-10-08,0.662029167,,,
2014-10-09,0.305741667,,,
2014-10-10,0.4151875,,,
2014-10-11,0.335916667,,,
2014-10-12,0.1701125,,,
2014-10-13,0.842341667,,,
2014-10-14,0.6024375,,,
2014-10-15,0.7401875,,,
2014-10-16,0.846383333,,,
2014-10-17,0.944408333,,,
2014-10-18,0.9625625,,,
2014-10-19,0.66435,,,
2014-10-20,0.89155,,,
2014-10-21,1,,,
2014-10-22,0.729033333,,,
2014-10-23,0.182983333,,,
2014-10-24,0.39765,,,
2014-10-25,0.584325,,,
2014-10-26,0.334891667,,,
2014-10-27,0.360375,,,
2014-10-28,0.614554167,,,
2014-10-29,0.772245833,,,
2014-10-30,0.798941667,,,
2014-10-31,0.9607625,,,
2014-11-01,0.910116667,,,
2014-11-02,0.4074625,,,
2014-11-03,0.667208333,,,
2014-11-04,0.82665,,,
2014-11-05,0.3983125,,,
2014-11-06,0.867470833,,,
2014-11-07,0.848675,,,
2014-11-08,0.9553875,,,
2014-11-09,0.9288375,,,
2014-11-10,0.669045833,,,
2014-11-11,0.46725,,,
2014-11-12,0.97975,,,
2014-11-13,0.837379167,,,
2014-11-14,0.793645833,,,
2014-11-15,0.7296,,,
2014-11-16,0.916745833,,,
2014-11-17,0.9757875,,,
2014-11-18,0.731066667,,,
2014-11-19,0.6761875,,,
2014-11-20,0.772808333,,,
2014-11-21,0.587483333,,,
2014-11-22,0.8435875,,,
2014-11-23,0.8354875,,,
2014-11-24,0.857095833,,,
2014-11-25,0.986633333,,,
2014-11-26,0.9899125,,,
2014-11-27,0.976579167,,,
2014-11-28,0.913945833,,,
2014-11-29,0.865416667,,,
2014-11-30,0.9880125,,,
2014-12-01,0.891033333,,,
2014-12-02,0.72915,,,
2014-12-03,0.807866667,,,
2014-12-04,0.524979167,,,
2014-12-05,0.904925,,,
2014-12-06,0.843,,,
2014-12-07,0.3308375,,,
2014-12-08,0.5783375,,,
2014-12-09,0.994045833,,,
2014-12-10,0.881641667,,,
2014-12-11,0.9067375,,,
2014-12-12,0.928791667,,,
2014-12-13,1,,,
2014-12-14,1,,,
2014-12-15,0.9803125,,,
2014-12-16,0.943125,,,
2014-12-17,1,,,
2014-12-18,0.992941667,,,
2014-12-19,0.793254167,,,
2014-12-20,0.855975,,,
2014-12-21,0.831025,,,
2014-12-22,0.491454167,,,
2014-12-23,0.892629167,,,
2014-12-24,0.853483333,,,
2014-12-25,0.96985,,,
2014-12-26,0.344975,,,
2014-12-27,0.823145833,,,
2014-12-28,0.810845833,,,
2014-12-29,0.753358333,,,
2014-12-30,0.883533333,,,
2014-12-31,0.733608696,,,
2015-01-01,0.807770833,,,
2015-01-02,0.789570833,,,
2015-01-03,0.821295833,,,
2015-01-04,0.971,,,
2015-01-05,0.873075,,,
2015-01-06,0.9182875,,,
2015-01-07,0.871091667,,,
2015-01-08,0.812983333,,,
2015-01-09,0.828916667,,,
2015-01-10,0.49275,,,
2015-01-11,0.975183333,,,
2015-01-12,0.877091667,,,
2015-01-13,0.293945833,,,
2015-01-14,0.252845833,,,
2015-01-15,0.739066667,,,
2015-01-16,0.716120833,,,
2015-01-17,0.4082125,,,
2015-01-18,0.976095833,,,
2015-01-19,0.983008333,,,
2015-01-20,0.691745833,,,
2015-01-21,0.6950125,,,
2015-01-22,0.744029167,,,
2015-01-23,0.713158333,,,
2015-01-24,0.962520833,,,
2015-01-25,0.735495833,,,
2015-01-26,0.895725,,,
2015-01-27,0.7914875,,,
2015-01-28,0.184129167,,,
2015-01-29,0.942279167,,,
2015-01-30,0.850258333,,,
